!CSV A.01.01
!Keysight Technologies,N5222B,MY57181103,A.13.55.04
!Date: Friday, July 24, 2026 15:22:37
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S31(DB),S31(DEG),S11(DB),S11(DEG),S33(DB),S33(DEG)
11059800164.049,-23.904982,-135.20285,-15.639076,147.78975,-12.56774,-101.83421
11059800171.563,-24.00865,-134.68694,-15.595107,147.78862,-12.572632,-101.84615
11059800179.077,-24.037067,-134.96083,-15.591795,147.91255,-12.584279,-101.88324
11059800186.591,-24.088984,-134.81853,-15.586638,147.94032,-12.597233,-102.01423
11059800194.104,-24.04965,-134.55983,-15.582192,147.98094,-12.591847,-101.95786
11059800201.618,-24.025982,-134.96262,-15.574444,147.89005,-12.590203,-101.98206
11059800209.132,-23.97114,-135.06082,-15.575747,147.75729,-12.584247,-102.03532
11059800216.646,-23.918415,-134.83728,-15.621467,147.83937,-12.58631,-101.90852
11059800224.16,-23.919607,-134.84959,-15.613311,147.72433,-12.556455,-101.91051
11059800231.673,-23.865236,-135.44623,-15.643805,147.43646,-12.562377,-101.83723
11059800239.187,-23.880524,-135.01788,-15.642426,147.47571,-12.572407,-101.86462
11059800246.701,-23.862312,-135.24213,-15.647852,147.63551,-12.559299,-101.87257
11059800254.215,-23.847946,-135.11311,-15.654788,147.66814,-12.583756,-101.74081
11059800261.729,-23.916908,-134.99031,-15.624111,147.69943,-12.576865,-101.97041
11059800269.242,-23.964973,-135.05301,-15.61913,147.79887,-12.58002,-101.83424
11059800276.756,-23.992237,-134.74556,-15.598734,147.68108,-12.607193,-102.04904
11059800284.27,-23.913437,-134.85257,-15.565068,147.76372,-12.614298,-102.03781
11059800291.784,-23.925337,-134.59798,-15.582738,147.76567,-12.615078,-102.18257
11059800299.298,-23.893427,-135.30145,-15.594339,147.78122,-12.608155,-102.02925
11059800306.812,-23.931887,-134.9156,-15.643127,147.62314,-12.594907,-102.05244
11059800314.325,-23.825783,-135.5775,-15.668223,147.6962,-12.591921,-101.89484
11059800321.839,-23.8162,-135.41429,-15.657909,147.45468,-12.584435,-101.98553
11059800329.353,-23.82074,-135.64064,-15.686898,147.48491,-12.591516,-102.00848
11059800336.867,-23.80724,-135.68654,-15.712725,147.47791,-12.591134,-101.92835
11059800344.381,-23.822153,-135.7816,-15.649221,147.34244,-12.577765,-101.91648
11059800351.894,-23.837397,-135.42056,-15.683145,147.62791,-12.586329,-101.96857
11059800359.408,-23.883141,-135.4086,-15.682136,147.5392,-12.59012,-102.02193
11059800366.922,-23.870089,-135.54997,-15.621543,147.56429,-12.597995,-102.10321
11059800374.436,-23.906952,-135.31065,-15.63216,147.5325,-12.609697,-102.08158
11059800381.95,-23.902025,-135.29691,-15.614992,147.63374,-12.610708,-102.09705
11059800389.463,-23.850479,-135.27979,-15.640674,147.6431,-12.620256,-102.08191
11059800396.977,-23.899858,-135.07637,-15.649039,147.61043,-12.619527,-102.0984
11059800404.491,-23.844995,-135.45641,-15.695332,147.47679,-12.615751,-102.05952
11059800412.005,-23.814064,-135.80035,-15.683489,147.3243,-12.609868,-102.05818
11059800419.519,-23.785563,-136.06857,-15.709965,147.45645,-12.617278,-102.04692
11059800427.032,-23.685617,-135.77579,-15.708389,147.32791,-12.610415,-101.99444
11059800434.546,-23.773655,-136.07776,-15.726249,147.37576,-12.62011,-101.95073
11059800442.06,-23.791828,-135.80988,-15.729776,147.35739,-12.593548,-102.01538
11059800449.574,-23.756817,-135.93126,-15.659719,147.41013,-12.601927,-102.02082
11059800457.088,-23.822504,-135.51988,-15.680923,147.56366,-12.60384,-102.13134
11059800464.602,-23.836256,-135.08359,-15.658003,147.6031,-12.634812,-102.28421
11059800472.115,-23.848839,-135.82457,-15.621225,147.37418,-12.63611,-102.27969
11059800479.629,-23.861069,-135.14529,-15.650297,147.39479,-12.629811,-102.22334
11059800487.143,-23.85873,-135.37148,-15.677945,147.26628,-12.630757,-102.17127
11059800494.657,-23.826487,-135.49545,-15.695785,147.42459,-12.631543,-102.1903
11059800502.171,-23.719055,-136.09142,-15.688654,147.32199,-12.608995,-102.06759
11059800509.684,-23.688801,-136.00745,-15.705739,147.31563,-12.611303,-102.02226
11059800517.198,-23.677055,-136.32036,-15.740777,147.3385,-12.615893,-102.04021
11059800524.712,-23.760006,-136.15305,-15.742649,147.22913,-12.608849,-102.13639
11059800532.226,-23.676922,-136.56975,-15.739227,147.26241,-12.628988,-102.08849
11059800539.74,-23.734776,-135.98489,-15.720649,147.27895,-12.620512,-102.08504
11059800547.253,-23.72011,-135.86812,-15.666961,147.36177,-12.613094,-102.17152
11059800554.767,-23.768063,-135.96281,-15.732565,147.23154,-12.620974,-102.18639
11059800562.281,-23.797459,-135.36865,-15.690568,147.45435,-12.643194,-102.21323
11059800569.795,-23.786264,-135.77388,-15.690877,147.3716,-12.63585,-102.31374
11059800577.309,-23.744032,-135.64244,-15.687267,147.44998,-12.647896,-102.30155
11059800584.823,-23.718033,-135.85228,-15.686525,147.42719,-12.642367,-102.22544
11059800592.336,-23.729858,-136.27602,-15.727318,147.34901,-12.641993,-102.24126
11059800599.85,-23.631718,-136.3869,-15.743086,147.25148,-12.634545,-102.22352
11059800607.364,-23.640392,-136.5056,-15.764915,147.25465,-12.637321,-102.24158
11059800614.878,-23.598057,-136.30573,-15.791794,147.02719,-12.609956,-102.10965
11059800622.392,-23.511353,-136.48706,-15.77735,146.91113,-12.633527,-102.18456
11059800629.905,-23.686279,-136.66982,-15.777511,147.10663,-12.639035,-102.17792
11059800637.419,-23.615639,-136.36972,-15.749187,147.10448,-12.632751,-102.22906
11059800644.933,-23.701193,-135.96574,-15.753743,147.30907,-12.631829,-102.32125
11059800652.447,-23.678761,-135.91286,-15.737465,147.26874,-12.65306,-102.32836
11059800659.961,-23.672609,-135.82925,-15.732493,147.29242,-12.635818,-102.30101
11059800667.474,-23.698845,-135.69472,-15.714675,147.23347,-12.639574,-102.3187
11059800674.988,-23.734076,-136.42113,-15.743921,147.24181,-12.658388,-102.2789
11059800682.502,-23.665184,-135.98399,-15.741567,147.37758,-12.648034,-102.28136
11059800690.016,-23.599747,-136.64598,-15.81095,147.12779,-12.654703,-102.2458
11059800697.53,-23.560347,-136.39897,-15.835561,147.19037,-12.638565,-102.23325
11059800705.044,-23.533005,-136.48657,-15.822542,147.05663,-12.654144,-102.28921
11059800712.557,-23.533266,-136.75896,-15.827282,147.04918,-12.629151,-102.25824
11059800720.071,-23.556635,-136.64241,-15.810663,147.09444,-12.639209,-102.11879
11059800727.585,-23.587694,-136.12117,-15.798354,146.98932,-12.65298,-102.30688
11059800735.099,-23.590218,-136.54855,-15.781848,147.08434,-12.653207,-102.29288
11059800742.613,-23.633938,-136.27603,-15.769123,147.04376,-12.657008,-102.27586
11059800750.126,-23.697176,-136.10027,-15.747216,147.19989,-12.680623,-102.58109
11059800757.64,-23.720581,-136.15038,-15.762406,147.3392,-12.660378,-102.36234
11059800765.154,-23.622925,-136.2532,-15.750111,147.17746,-12.674915,-102.33514
11059800772.668,-23.606895,-136.35927,-15.76936,147.1953,-12.666477,-102.34538
11059800780.182,-23.535192,-136.56984,-15.795813,146.99429,-12.64596,-102.46745
11059800787.695,-23.534945,-136.66817,-15.815788,147.01662,-12.669289,-102.46666
11059800795.209,-23.501617,-137.00778,-15.829343,146.92442,-12.644388,-102.31041
11059800802.723,-23.479797,-136.74947,-15.831673,146.80174,-12.651241,-102.21589
11059800810.237,-23.494745,-137.19547,-15.854196,146.80806,-12.645565,-102.26749
11059800817.751,-23.524496,-136.71092,-15.832745,147.00854,-12.653275,-102.386
11059800825.265,-23.577648,-136.89278,-15.802019,147.01872,-12.669806,-102.32391
11059800832.778,-23.568298,-136.59016,-15.795514,146.96672,-12.648686,-102.38439
11059800840.292,-23.568287,-136.42896,-15.780212,147.04257,-12.670373,-102.54505
11059800847.806,-23.576183,-136.42712,-15.778499,146.94569,-12.687678,-102.5391
11059800855.32,-23.627817,-136.42169,-15.809168,147.15337,-12.657168,-102.47141
11059800862.834,-23.5807,-136.83305,-15.784225,146.96579,-12.683738,-102.5547
11059800870.347,-23.514961,-136.71176,-15.79614,146.94604,-12.684251,-102.37826
11059800877.861,-23.487627,-136.93402,-15.850378,146.87944,-12.673832,-102.28104
11059800885.375,-23.466831,-136.91425,-15.871029,146.87569,-12.67203,-102.38887
11059800892.889,-23.426285,-137.20982,-15.884221,146.7045,-12.662586,-102.35914
11059800900.403,-23.409327,-137.15923,-15.892552,146.59564,-12.662981,-102.30632
11059800907.916,-23.452408,-137.17366,-15.884466,146.72725,-12.664926,-102.3399
11059800915.43,-23.463192,-137.25981,-15.876114,146.68948,-12.665683,-102.37361
11059800922.944,-23.507759,-136.92963,-15.839086,146.77086,-12.670424,-102.40003
11059800930.458,-23.488325,-136.93735,-15.833408,146.88324,-12.681128,-102.55811
11059800937.972,-23.564655,-136.87134,-15.802015,146.92459,-12.692129,-102.47619
11059800945.486,-23.562561,-136.46921,-15.840291,146.97632,-12.686819,-102.49699
11059800952.999,-23.510319,-136.62323,-15.821008,146.99478,-12.689771,-102.56646
11059800960.513,-23.488014,-137.09106,-15.825347,146.8647,-12.700931,-102.51661
11059800968.027,-23.399439,-136.9763,-15.901255,146.78586,-12.700658,-102.52921
11059800975.541,-23.43548,-137.30092,-15.880574,146.71738,-12.697658,-102.40361
11059800983.055,-23.347532,-137.44026,-15.933496,146.50047,-12.673967,-102.61682
11059800990.568,-23.371283,-137.67879,-15.891027,146.5258,-12.670341,-102.42149
11059800998.082,-23.355299,-137.34758,-15.909525,146.63954,-12.669058,-102.33761
11059801005.596,-23.383657,-137.41963,-15.92079,146.60236,-12.664062,-102.44084
11059801013.11,-23.397652,-137.47662,-15.892359,146.69208,-12.681375,-102.48041
11059801020.624,-23.436611,-137.37358,-15.852084,146.98013,-12.702575,-102.47963
11059801028.137,-23.452288,-137.01109,-15.843602,146.8013,-12.693187,-102.54503
11059801035.651,-23.51088,-136.86771,-15.852615,146.98624,-12.699539,-102.57031
11059801043.165,-23.408865,-136.87622,-15.850869,146.82173,-12.707469,-102.65067
11059801050.679,-23.456343,-137.24876,-15.86561,146.80954,-12.72518,-102.59772
11059801058.193,-23.419163,-137.38892,-15.87977,146.69618,-12.70992,-102.6149
11059801065.707,-23.354403,-137.16986,-15.920748,146.79308,-12.699117,-102.55873
11059801073.22,-23.32131,-137.61058,-15.924409,146.69263,-12.6957,-102.55586
11059801080.734,-23.305159,-137.705,-15.9627,146.49333,-12.697818,-102.48535
11059801088.248,-23.252451,-137.65875,-15.951236,146.49359,-12.689817,-102.52454
11059801095.762,-23.308884,-137.6657,-15.973618,146.28241,-12.703068,-102.48933
11059801103.276,-23.315891,-137.50505,-15.900145,146.67076,-12.694812,-102.46741
11059801110.789,-23.350105,-137.28549,-15.915362,146.64342,-12.691919,-102.651
11059801118.303,-23.372164,-137.49722,-15.908177,146.62527,-12.716506,-102.64749
11059801125.817,-23.400303,-137.39252,-15.891627,146.74957,-12.726972,-102.69656
11059801133.331,-23.440983,-137.22925,-15.886311,146.58182,-12.733636,-102.59486
11059801140.845,-23.401329,-137.55605,-15.86022,146.69543,-12.713575,-102.71142
11059801148.358,-23.401716,-137.34569,-15.910028,146.74564,-12.733232,-102.58857
11059801155.872,-23.435345,-137.25255,-15.900829,146.63446,-12.719179,-102.65554
11059801163.386,-23.247202,-138.12723,-15.956442,146.58655,-12.729196,-102.46766
11059801170.9,-23.259706,-138.06839,-15.982038,146.28703,-12.706371,-102.54227
11059801178.414,-23.203653,-138.2121,-16.021349,146.3481,-12.697824,-102.53799
11059801185.928,-23.219185,-138.35602,-15.988185,146.37241,-12.699006,-102.40108
11059801193.441,-23.240679,-138.27019,-16.009666,146.26108,-12.716784,-102.5692
11059801200.955,-23.290657,-138.17021,-15.958482,146.38419,-12.719082,-102.66525
11059801208.469,-23.27117,-137.86809,-15.926365,146.68141,-12.71159,-102.66329
11059801215.983,-23.305531,-137.70525,-15.945579,146.5513,-12.730306,-102.73279
11059801223.497,-23.345348,-137.48608,-15.905939,146.62285,-12.764779,-102.85218
11059801231.01,-23.369652,-137.93216,-15.914897,146.5298,-12.752512,-102.74586
11059801238.524,-23.335728,-137.52428,-15.934467,146.54002,-12.746429,-102.7205
11059801246.038,-23.322268,-137.66438,-15.952649,146.64774,-12.718461,-102.74034
11059801253.552,-23.231907,-138.09367,-15.973903,146.23904,-12.733582,-102.81345
11059801261.066,-23.203831,-138.14235,-16.0084,146.39592,-12.712591,-102.5869
11059801268.579,-23.159592,-138.31841,-15.988417,146.20642,-12.728906,-102.56664
11059801276.093,-23.188421,-138.77661,-16.028597,146.3544,-12.722292,-102.73513
11059801283.607,-23.173615,-138.70328,-16.059511,146.14711,-12.721689,-102.63223
11059801291.121,-23.191692,-138.26324,-16.00062,146.20531,-12.723494,-102.66045
11059801298.635,-23.240404,-137.8582,-15.977082,146.2785,-12.722403,-102.58012
11059801306.149,-23.27154,-138.06866,-15.978827,146.30685,-12.757398,-102.74429
11059801313.662,-23.329422,-137.89178,-15.959065,146.38582,-12.740625,-102.7127
11059801321.176,-23.258085,-137.92584,-15.960572,146.62746,-12.73971,-102.88965
11059801328.69,-23.272932,-138.03333,-15.971588,146.4196,-12.748491,-102.83732
11059801336.204,-23.220512,-137.96288,-15.966946,146.39381,-12.761858,-102.67931
11059801343.718,-23.194593,-137.98538,-15.992343,146.53662,-12.750361,-102.87666
11059801351.231,-23.156549,-138.42348,-16.041763,146.27487,-12.731931,-102.75977
11059801358.745,-23.107574,-138.51904,-16.039864,146.19724,-12.741281,-102.79319
11059801366.259,-23.096336,-138.64294,-16.051924,146.17932,-12.727947,-102.55724
11059801373.773,-23.083788,-138.72017,-16.083439,146.08188,-12.747386,-102.7074
11059801381.287,-23.150106,-138.61172,-16.072466,146.38721,-12.731639,-102.63504
11059801388.8,-23.147835,-138.50223,-16.050886,146.20201,-12.755428,-102.71783
11059801396.314,-23.193802,-138.10152,-16.014923,146.28299,-12.762885,-102.85036
11059801403.828,-23.185522,-138.05728,-15.982855,146.37617,-12.778959,-102.82765
11059801411.342,-23.195034,-138.08374,-15.984415,146.47969,-12.773004,-102.91545
11059801418.856,-23.17886,-138.1521,-16.017515,146.40381,-12.756542,-102.85968
11059801426.37,-23.195333,-138.04782,-16.008759,146.26685,-12.772102,-102.95193
11059801433.883,-23.237761,-138.40591,-15.994727,146.26105,-12.770171,-103.02197
11059801441.397,-23.102034,-138.58113,-16.02177,146.16731,-12.767762,-102.82455
11059801448.911,-23.10186,-139.04393,-16.084999,146.02562,-12.758612,-102.77296
11059801456.425,-23.039917,-138.74963,-16.090103,145.98177,-12.739718,-102.68458
11059801463.939,-22.99472,-138.95871,-16.125771,146.01926,-12.772498,-102.82047
11059801471.452,-23.016712,-139.02499,-16.094807,146.08533,-12.750153,-102.72547
11059801478.966,-23.025677,-138.54692,-16.081621,146.07001,-12.752607,-102.82079
11059801486.48,-23.133587,-138.632,-16.064087,146.04956,-12.745806,-102.84064
11059801493.994,-23.16618,-138.55432,-16.052965,146.1582,-12.765799,-102.9123
11059801501.508,-23.127317,-138.28271,-16.02247,146.03676,-12.774981,-102.85931
11059801509.021,-23.189552,-138.14989,-16.043139,146.3166,-12.785565,-102.90358
11059801516.535,-23.150284,-138.43173,-16.00979,146.17825,-12.79831,-103.00874
11059801524.049,-23.094812,-138.48975,-16.061859,146.11746,-12.794576,-102.95674
11059801531.563,-23.077539,-138.16374,-16.081411,146.01376,-12.795033,-102.87761
11059801539.077,-23.028362,-138.8284,-16.091013,145.94223,-12.785684,-102.90225
11059801546.591,-22.992563,-139.16724,-16.114841,145.91437,-12.773401,-102.88641
11059801554.104,-22.956203,-138.94283,-16.170265,146.04628,-12.75691,-102.93636
11059801561.618,-22.978209,-139.0058,-16.146492,145.77621,-12.784768,-102.77917
11059801569.132,-22.954926,-138.98019,-16.153349,145.73242,-12.779615,-102.82501
11059801576.646,-23.061176,-139.09193,-16.137634,145.96819,-12.765213,-102.94819
11059801584.16,-23.069729,-138.7079,-16.108917,146.05299,-12.790394,-102.9998
11059801591.673,-23.12953,-138.70416,-16.057325,146.26448,-12.796757,-102.99395
11059801599.187,-23.084412,-138.74316,-16.053823,145.99118,-12.810105,-103.05373
11059801606.701,-23.122684,-138.69234,-16.07259,146.10843,-12.825237,-102.98103
11059801614.215,-23.083055,-138.86604,-16.071669,146.03828,-12.801524,-103.03242
11059801621.729,-23.033184,-138.78494,-16.084812,145.98186,-12.801396,-103.0662
11059801629.242,-23.011364,-139.01424,-16.12962,145.96317,-12.79268,-103.04033
11059801636.756,-23.020382,-139.63289,-16.16993,145.894,-12.779758,-103.00243
11059801644.27,-22.908308,-139.53384,-16.19171,145.73663,-12.779477,-102.96161
11059801651.784,-22.884615,-139.78415,-16.19433,145.7489,-12.78037,-102.89501
11059801659.298,-22.890932,-139.68607,-16.200724,145.72356,-12.791016,-102.89761
11059801666.812,-22.92235,-139.47716,-16.186272,145.9117,-12.778288,-103.04002
11059801674.325,-22.976923,-138.99413,-16.134285,145.77937,-12.783896,-102.96264
11059801681.839,-23.022491,-139.02281,-16.126183,145.81041,-12.810152,-103.04208
11059801689.353,-23.060892,-139.33311,-16.10321,145.89066,-12.822062,-103.01355
11059801696.867,-23.015215,-138.78275,-16.112196,145.98837,-12.833509,-103.10724
11059801704.381,-23.041435,-139.10785,-16.120071,146.13211,-12.810995,-103.094
11059801711.894,-22.984446,-138.82219,-16.139044,146.02615,-12.833788,-103.03519
11059801719.408,-22.973156,-139.19101,-16.159813,145.91963,-12.822629,-103.18618
11059801726.922,-22.889286,-139.33891,-16.179296,145.65146,-12.817815,-103.00632
11059801734.436,-22.865511,-139.85423,-16.215158,145.73866,-12.79239,-103.09429
11059801741.95,-22.856937,-140.15768,-16.214035,145.57773,-12.813184,-102.92004
11059801749.463,-22.863682,-140.01379,-16.232355,145.74522,-12.79372,-103.00891
11059801756.977,-22.830938,-139.70718,-16.210482,145.69263,-12.814945,-103.10219
11059801764.491,-22.854195,-139.50507,-16.192871,145.68221,-12.816685,-103.051
11059801772.005,-22.893166,-139.41878,-16.194372,145.66664,-12.803045,-103.08328
11059801779.519,-22.923368,-139.22389,-16.15119,145.85851,-12.832497,-103.14427
11059801787.032,-23.005478,-139.10669,-16.157719,145.83972,-12.846071,-103.16844
11059801794.546,-22.903746,-139.1633,-16.156576,145.97926,-12.83349,-103.08896
11059801802.06,-22.989208,-139.48923,-16.162806,145.90562,-12.848499,-103.18685
11059801809.574,-22.896238,-139.22765,-16.192505,145.77306,-12.83674,-103.2023
11059801817.088,-22.894577,-139.55005,-16.205328,145.71562,-12.834088,-103.05335
11059801824.602,-22.833752,-140.09407,-16.27298,145.6223,-12.813182,-103.12868
11059801832.115,-22.802874,-140.3405,-16.258978,145.51875,-12.809568,-103.20181
11059801839.629,-22.824175,-140.41478,-16.271791,145.50128,-12.828575,-103.05073
11059801847.143,-22.779366,-140.11438,-16.277258,145.62788,-12.824819,-103.06157
11059801854.657,-22.812616,-140.17342,-16.268608,145.55338,-12.825717,-103.01764
11059801862.171,-22.889,-140.18001,-16.238216,145.68343,-12.816457,-103.14223
11059801869.684,-22.904583,-139.73689,-16.204826,145.64616,-12.826138,-103.18997
11059801877.198,-22.880571,-139.79405,-16.178167,145.87195,-12.843703,-103.31466
11059801884.712,-22.914547,-139.62514,-16.178896,145.73714,-12.856709,-103.24868
11059801892.226,-22.859694,-139.46419,-16.204569,145.75752,-12.862726,-103.30243
11059801899.74,-22.865927,-139.82497,-16.227316,145.53961,-12.857443,-103.28168
